vuln/SNYK-JS-EVENTSOURCEPOLYFILL-2429580
vuln/SNYK-JS-SAILS-2428337
vuln/SNYK-JS-NODEIPC-2426370
vuln/SNYK-JS-PEACENOTWAR-2426724
vuln/SNYK-JS-ONEDAYTEST-2426725
